deltaYaw,deltaPitch,accelYaw,accelPitch,jerkYaw,jerkPitch,label
8.50925,-3.04939,2.10069,-0.3001,-0.30978,1.45209,1
11.29725,-3.90128,2.788,-0.85189,0.68731,-0.5518,1
8.19946,-5.64378,-3.09779,-1.7425,-5.88579,-0.89061,1
8.59637,-5.6341,0.3969,0.00968,3.49469,1.75218,1
3.99809,-2.86546,-4.59828,2.76865,-4.99519,2.75897,1
-0.09681,1.57794,-4.09489,4.44339,0.50339,1.67474,1
1.70378,4.03681,1.80059,2.45887,5.89548,-1.98452,1
3.69798,2.95258,1.9942,-1.08423,0.19361,-3.5431,1
5.89548,-0.13553,2.19749,-3.08811,0.20329,-2.00388,1
4.59828,-0.9971,-1.2972,-0.86157,-3.49469,2.22654,1
5.40177,-1.63602,0.80349,-0.63892,2.10069,0.22265,1
7.29916,-3.34949,1.89739,-1.71346,1.0939,-1.07454,1
2.60408,-4.94678,-4.69508,-1.5973,-6.59248,0.11617,1
0.3969,-5.13071,-2.20718,-0.18393,2.48791,1.41336,1
-0.80349,-0.81317,-1.20039,4.31754,1.00678,4.50147,1
3.00098,1.91676,3.80447,2.72993,5.00487,-1.58762,1
3.30108,2.8945,0.3001,0.97774,-3.50438,-1.75219,1
13.00103,5.5373,9.69995,2.6428,9.39985,1.66506,1
10.30015,9.36113,-2.70089,3.82383,-12.40084,1.18103,1
10.60025,5.60506,0.3001,-3.75607,3.00098,-7.5799,1
7.50246,1.83931,-3.09779,-3.76575,-3.39789,-0.00968,1
4.99518,-1.79091,-2.50727,-3.63022,0.59052,0.13552,1
3.39789,-4.71445,-1.5973,-2.92354,0.90997,0.70668,1
6.49568,-6.29238,3.09779,-1.57794,4.69509,1.3456,1
6.20526,-4.27882,-0.29042,2.01356,-3.38821,3.5915,1
10.35823,-0.87125,4.15297,3.40757,4.44339,1.39401,1
12.24595,1.06487,1.88772,1.93612,-2.26526,-1.47145,1
16.29243,4.02713,4.04649,2.96226,2.15877,1.02614,1
14.40472,3.32044,-1.88772,-0.70668,-5.93421,-3.66895,1
7.20236,7.15396,-7.20236,3.83352,-5.31464,4.5402,1
6.90226,4.82093,-0.30009,-2.33302,6.90226,-6.16654,1
7.69607,0.29042,0.7938,-4.53052,1.0939,-2.19749,1
8.70285,-2.78801,1.00678,-3.07843,0.21298,1.45209,1
3.69798,-4.80157,-5.00487,-2.01356,-6.01165,1.06487,1
10.20335,-5.67283,6.50536,-0.87126,11.51023,1.14231,1
11.10364,-6.5344,0.90029,-0.86157,-5.60507,0.00968,1
7.99617,-3.8916,-3.10747,2.6428,-4.00776,3.50437,1
4.40467,-0.3969,-3.5915,3.49469,-0.48403,0.85189,1
0.0,1.03582,-4.40467,1.43273,-0.81317,-2.06197,1
2.00388,2.12973,2.00388,1.09391,6.40855,-0.33882,1
4.70477,2.39111,2.70089,0.26138,0.69701,-0.83253,1
6.79578,4.51115,2.091,2.12005,-0.60989,1.85867,1
9.00294,3.94968,2.20717,-0.56147,0.11617,-2.68152,1
11.40373,1.52953,2.40079,-2.42015,0.19362,-1.85867,1
6.39886,0.35818,-5.00487,-1.17135,-7.40565,1.24879,1
6.90227,-2.26526,0.5034,-2.62344,5.50827,-1.45209,1
2.49759,-2.72025,-4.40468,-0.45499,-4.90808,2.16845,1
3.39789,-3.82383,0.9003,-1.10359,5.30498,-0.6486,1
6.49568,-0.55179,3.09779,3.27204,2.19749,4.37563,1
6.66992,1.51985,0.17424,2.07165,-2.92355,-1.20039,1
8.86742,2.11037,2.19749,0.59052,2.02325,-1.48113,1
15.04364,3.22363,6.17622,1.11327,3.97873,0.52275,1
21.86845,1.78123,6.82481,-1.44241,0.64859,-2.55567,1
13.39793,5.51794,-8.47052,3.73671,-15.29533,5.17912,1
10.20335,2.8945,-3.19458,-2.62344,5.27594,-6.36015,1
6.90225,-0.62924,-3.3011,-3.52374,-0.10652,-0.9003,1
7.69608,-2.51695,0.79382,-1.88771,4.09492,1.63602,1
3.99808,-2.56536,-3.698,-0.0484,-4.49182,1.83931,1
7.77353,-4.83062,3.77545,-2.26526,7.47345,-2.21685,1
10.20334,-2.76865,2.42981,2.06197,-1.34564,4.32723,1
10.69705,-0.65828,0.49371,2.11037,-1.9361,0.0484,1
8.70285,0.47435,-1.9942,1.13263,-2.48792,-0.97774,1
1.50049,0.89061,-7.20236,0.41627,-5.20816,-0.71636,1
2.7977,-0.08713,1.29721,-0.97774,8.49957,-1.394,1
2.00388,-1.18103,-0.79382,-1.09391,-2.09103,-0.11617,1
6.69897,2.15877,4.6951,3.3398,5.48892,4.43371,1
7.69608,2.6912,0.9971,0.53243,-3.698,-2.80737,1
13.09784,2.23622,5.40176,-0.45499,4.40466,-0.98742,1
11.29724,1.2972,-1.8006,-0.93902,-7.20236,-0.48403,1
7.89935,0.48403,-3.39789,-0.81317,-1.59729,0.12585,1
9.30304,-0.42595,1.40369,-0.90997,4.80157,-0.0968,1
6.00195,-0.41626,-3.30109,0.00968,-4.70477,0.91965,1
5.49857,0.73573,-0.50339,1.15199,2.7977,1.14231,1
4.99518,-0.22265,-0.50339,-0.95838,0.0,-2.11037,1
6.66992,0.95838,1.67474,1.18103,2.17813,2.13941,1
9.09976,-1.9942,2.42984,-2.95258,0.7551,-4.13361,1
17.87036,-0.54211,8.7706,1.45209,6.34076,4.40467,1
24.40475,5.60506,6.53439,6.14717,-2.23621,4.69509,1
12.30402,4.76285,-12.10074,-0.84221,-18.63513,-6.98938,1
11.20044,2.14909,-1.10358,-2.61376,10.99716,-1.77155,1
6.79578,-0.18393,-4.40466,-2.33302,-3.30109,0.28074,1
3.99808,-2.04261,-2.7977,-1.85868,1.60696,0.47434,1
8.55765,-1.50049,4.55957,0.54211,7.35727,2.40079,1
9.00296,-0.55179,0.44531,0.9487,-4.11426,0.40659,1
12.00394,1.25848,3.00098,1.81027,2.55566,0.86157,1
10.39697,-0.37754,-1.60696,-1.63602,-4.60794,-3.44629,1
6.90228,-0.15489,-3.49469,0.22266,-1.88773,1.85868,1
6.09875,-3.86256,-0.80353,-3.70767,2.69116,-3.93032,1
1.8974,-5.51794,-4.20135,-1.65538,-3.39783,2.05229,1
3.6012,-0.96806,1.7038,4.54988,5.90515,6.20526,1
7.50244,4.56924,3.90125,5.5373,2.19745,0.98742,1
12.79773,4.23042,5.29529,-0.33882,1.39404,-5.87611,1
15.10175,4.32722,2.30402,0.09681,-2.99127,0.43562,1
10.69708,1.97484,-4.40466,-2.35238,-6.70868,-2.44919,1
11.10364,-0.22265,0.40656,-2.19749,4.81122,0.15489,1
8.19946,-0.21297,-2.90417,0.00968,-3.31073,2.20717,1
6.00195,-0.63892,-2.19751,-0.42595,0.70667,-0.43562,1
4.80157,-1.54889,-1.20038,-0.90997,0.99713,-0.48403,1
5.79865,-3.37852,0.99707,-1.82963,2.19745,-0.91966,1
6.63123,-5.36305,0.83258,-1.98452,-0.16449,-0.15489,1
11.8103,-6.41823,5.17908,-1.05518,4.3465,0.92934,1
26.30219,1.09391,14.49188,7.51214,9.31281,8.56732,1
13.60126,6.5828,-12.70093,5.4889,-27.19281,-2.02324,1
8.49957,4.78221,-5.10168,-1.80059,7.59924,-7.28949,1
6.09875,2.38142,-2.40082,-2.40079,2.70087,-0.6002,1
2.70087,0.55179,-3.39789,-1.82963,-0.99707,0.57116,1
5.10168,-0.59052,2.40082,-1.14231,5.79871,0.68732,1
4.70477,-0.67764,-0.39691,-0.08713,-2.79773,1.05518,1
9.39984,-1.68442,4.69507,-1.00678,5.09198,-0.91965,1
10.60022,-3.39789,1.20038,-1.71347,-3.49469,-0.70669,1
10.39697,-4.14329,-0.20325,-0.7454,-1.40363,0.96806,1
10.09686,-5.19848,-0.30011,-1.05519,-0.09686,-0.30978,1
3.30109,-5.21784,-6.79578,-0.01936,-6.49567,1.03583,1
1.8974,4.52084,-1.40369,9.73867,5.39209,9.75803,1
4.59827,6.69897,2.70087,2.17813,4.10455,-7.56054,1
7.50244,6.02133,2.90417,-0.67764,0.20331,-2.85577,1
11.70386,3.36885,4.20142,-2.65248,1.29724,-1.97484,1
10.60022,0.92934,-1.10364,-2.43951,-5.30505,0.21297,1
12.49762,-1.16167,1.8974,-2.09101,3.00104,0.3485,1
7.89935,-2.9429,-4.59827,-1.78123,-6.49567,0.30978,1
7.89935,-3.95936,0.0,-1.01646,4.59827,0.76476,1
3.50439,-5.54698,-4.39496,-1.58762,-4.39496,-0.57115,1
1.8974,-4.92742,-1.60699,0.61956,2.78796,2.20717,1
4.81128,-1.6941,2.91388,3.23332,4.52087,2.61376,1
7.84131,2.36206,3.03003,4.05617,0.11615,0.82285,1
30.99725,8.30595,23.15594,5.94388,20.12592,1.88771,1
15.29535,6.35047,-15.7019,-1.95548,-38.85785,-7.89936,1
12.49762,4.38531,-2.79773,-1.96516,12.90417,-0.00968,1
8.29626,0.56147,-4.20135,-3.82383,-1.40363,-1.85867,1
4.59827,0.55179,-3.698,-0.00968,0.50336,3.81415,1
3.39789,-2.58472,-1.20038,-3.13651,2.49762,-3.12683,1
2.90417,-4.59828,-0.49371,-2.01357,0.70667,1.12294,1
7.65735,-5.44049,4.75317,-0.84221,5.24689,1.17136,1
9.79675,-5.16944,2.1394,0.27105,-2.61377,1.11326,1
9.19653,-5.04359,-0.60022,0.12585,-2.73962,-0.1452,1
11.10364,-2.88482,1.9071,2.15877,2.50732,2.03292,1
5.79865,-1.06487,-5.30499,1.81995,-7.2121,-0.33882,1
3.20428,4.85966,-2.59436,5.92452,2.71063,4.10457,1
-0.20331,3.60118,-3.40759,-1.25848,-0.81323,-7.183,1
3.698,2.8945,3.90131,-0.70668,7.3089,0.55179,1
3.698,-0.21297,0.0,-3.10747,-3.90131,-2.40079,1
3.80444,-1.55857,0.10645,-1.3456,0.10645,1.76187,1
7.09589,-3.06875,3.29144,-1.51017,3.185,-0.16457,1
7.20233,-4.86934,0.10645,-1.80059,-3.185,-0.29042,1
6.19556,-5.12103,-1.00677,-0.2517,-1.11322,1.54889,1
4.40466,-3.92064,-1.79089,1.20039,-0.78412,1.45209,1
0.0,0.54211,-4.40466,4.46275,-2.61377,3.26236,1
2.70087,3.71735,2.70087,3.17523,7.10553,-1.28752,1
0.80347,4.41435,-1.8974,0.697,-4.59827,-2.47823,1
7.59924,6.56344,6.79578,2.14909,8.69318,1.45209,1
16.09888,7.89936,8.49963,1.33592,1.70386,-0.81317,1
13.50439,4.50148,-2.59448,-3.39788,-11.09412,-4.7338,1
11.59729,0.87125,-1.9071,-3.63022,0.68738,-0.23234,1
6.09875,-2.42015,-5.49854,-3.2914,-3.59143,0.33882,1
7.396,-4.23042,1.29724,-1.81027,6.79578,1.48113,1
5.10168,-5.97292,-2.29431,-1.7425,-3.59155,0.06777,1
4.99524,-5.2372,-0.10645,0.73572,2.18787,2.47823,1
9.16748,-2.42015,4.17224,2.81705,4.27869,2.08133,1
9.79675,0.05808,0.62927,2.47823,-3.54297,-0.33882,1
13.80457,3.28172,4.00781,3.22363,3.37854,0.7454,1
12.49768,3.09779,-1.30688,-0.18393,-5.3147,-3.40756,1
11.50049,6.17622,-0.99719,3.07843,0.30969,3.26236,1
4.10461,3.15587,-7.39587,-3.02034,-6.39868,-6.09877,1
4.80151,1.51985,0.6969,-1.63602,8.09277,1.38432,1
7.69604,-1.36496,2.89453,-2.88482,2.19763,-1.24879,1
2.90417,-3.75607,-4.79187,-2.39111,-7.6864,0.49371,1
9.00293,-4.2885,6.09875,-0.53243,10.89063,1.85867,1
12.00391,-5.15976,3.00098,-0.87125,-3.09778,-0.33882,1
10.69702,-2.57504,-1.30688,2.58472,-4.30786,3.45597,1
10.0968,0.3969,-0.60022,2.97194,0.70667,0.38722,1
3.99805,1.70378,-6.09875,1.30688,-5.49854,-1.66506,1
3.09778,3.74639,-0.90027,2.04261,5.19849,0.73573,1
6.60217,2.8945,3.50439,-0.85189,4.40466,-2.8945,1
9.60315,6.21494,3.00098,3.32044,-0.50342,4.17234,1
11.70386,4.16265,2.10071,-2.05228,-0.90027,-5.37273,1
15.10168,1.82963,3.39783,-2.33302,1.29712,-0.28074,1
14.40466,-0.81317,-0.69702,-2.6428,-4.09485,-0.30978,1
9.3031,-2.05228,-5.10156,-1.23911,-4.40454,1.40369,1
8.89648,-4.04649,-0.40662,-1.9942,4.69495,-0.75509,1
6.30212,-2.20718,-2.59436,1.83931,-2.18774,3.83351,1
5.10168,-2.43951,-1.20044,-0.23233,1.39392,-2.07164,1
6.09875,-0.06776,0.99707,2.37175,2.19751,2.60408,1
7.20239,0.18393,1.10364,0.25169,0.10657,-2.12005,1
11.20044,-0.07745,3.99805,-0.26138,2.89441,-0.51307,1
13.30115,-0.28074,2.10071,-0.20329,-1.89734,0.05808,1
6.49573,-2.68152,-6.80542,-2.40079,-8.90613,-2.19749,1
4.40466,-2.05229,-2.09106,0.62924,4.71436,3.03002,1
1.10364,-1.28752,-3.30103,0.76477,-1.20996,0.13553,1
-1.20044,-1.00678,-2.30408,0.28074,0.99695,-0.48403,1
0.90027,-0.65828,2.10071,0.3485,4.40479,0.06776,1
3.00098,-0.60988,2.10071,0.0484,0.0,-0.3001,1
5.19849,-1.45209,2.19751,-0.84221,0.0968,-0.89062,1
7.80261,-0.81317,2.60413,0.63892,0.40662,1.48113,1
9.00293,1.16167,1.20032,1.97484,-1.40381,1.33592,1
5.10168,0.09681,-3.90125,-1.06487,-5.10156,-3.03971,1
3.6012,-0.33882,-1.50049,-0.43563,2.40076,0.62924,1
1.80054,-0.55179,-1.80066,-0.21297,-0.30017,0.22265,1
4.70471,3.63022,2.90417,4.18201,4.70483,4.39499,1
7.69604,4.45307,2.99133,0.82285,0.08716,-3.35916,1
10.90039,5.35337,3.20435,0.9003,0.21301,0.07744,1
11.10364,3.30108,0.20325,-2.05228,-3.0011,-2.95258,1
13.20435,2.06197,2.10071,-1.23912,1.89746,0.81317,1
12.19751,-0.38722,-1.00684,-2.44919,-3.10754,-1.21007,1
7.50244,1.26816,-4.69507,1.65538,-3.68823,4.10457,1
5.59534,0.44531,-1.9071,-0.82285,2.78796,-2.47823,1
4.80151,0.17425,-0.79382,-0.27106,1.11328,0.55179,1
4.70471,-0.29042,-0.0968,-0.46467,0.69702,-0.19361,1
7.89941,-3.23332,3.1947,-2.9429,3.2915,-2.47823,1
10.20337,-5.15976,2.30396,-1.92644,-0.89075,1.01646,1
11.40369,-7.88,1.20032,-2.72025,-1.10364,-0.79381,1
4.40466,-1.19071,-6.99902,6.68929,-8.19934,9.40953,1
4.40466,0.78413,0.0,1.97484,6.99902,-4.71445,1
1.10364,1.51017,-3.30103,0.72604,-3.30103,-1.2488,1
-1.89734,0.90998,-3.00098,-0.6002,0.30005,-1.32624,1
1.20044,0.33882,3.09778,-0.57115,6.09875,0.02904,1
3.698,1.57794,2.49756,1.23911,-0.60022,1.81027,1
5.59534,-0.697,1.89734,-2.27494,-0.60022,-3.51405,1
6.79578,-1.2972,1.20044,-0.6002,-0.6969,1.67474,1
6.19556,-2.61376,-0.60022,-1.31656,-1.80066,-0.71636,1
6.60217,-5.6341,0.40662,-3.02034,1.00684,-1.70378,1
1.50049,-1.42305,-5.10168,4.21106,-5.5083,7.2314,1
-0.20325,1.05518,-1.70374,2.47823,3.39795,-1.73283,1
6.79578,10.37759,6.99902,9.32241,8.70276,6.84418,1
4.50146,8.66413,-2.29431,-1.71347,-9.29333,-11.03588,1
14.80164,6.5828,10.30017,-2.08133,12.59448,-0.36786,1
12.00391,4.35627,-2.79773,-2.22654,-13.0979,-0.14521,1
14.20142,0.90998,2.19751,-3.44629,4.99524,-1.21975,1
14.29822,-0.40659,0.0968,-1.31656,-2.10071,2.12973,1
8.19946,-0.90998,-6.09875,-0.50339,-6.19556,0.81317,1
4.50146,-3.82383,-3.698,-2.91386,2.40076,-2.41047,1
3.99805,-4.9855,-0.50342,-1.16167,3.19458,1.75219,1
5.71155,-5.02423,1.7135,-0.03872,2.21692,1.12295,1
11.87805,-6.5344,6.1665,-1.51017,4.453,-1.47145,1
24.10461,3.70767,12.22656,10.24207,6.06006,11.75224,1
12.40088,5.79867,-11.70374,2.09101,-23.9303,-8.15106,1
9.3999,4.5402,-3.00098,-1.25848,8.70276,-3.34948,1
8.29626,1.42305,-1.10364,-3.11715,1.89734,-1.85867,1
3.50439,0.05808,-4.79187,-1.36496,-3.68823,1.75219,1
3.39783,0.0484,-0.10657,-0.00968,4.6853,1.35529,1
2.90417,-2.05228,-0.49365,-2.10069,-0.38708,-2.09101,1
7.75415,-2.90418,4.84998,-0.85189,5.34363,1.24879,1
10.50342,-4.22074,2.74927,-1.31656,-2.10071,-0.46466,1
11.40369,-5.70187,0.90027,-1.48113,-1.849,-0.16457,1
12.19751,-4.95646,0.79382,0.74541,-0.10645,2.22654,1
4.70471,-0.68732,-7.4928,4.26914,-8.28662,3.52374,1
5.7019,2.82673,0.99719,3.51406,8.48999,-0.75508,1
5.79871,11.50054,0.0968,8.67381,-0.90039,5.15975,1
7.59924,8.5286,1.80054,-2.97194,1.70374,-11.64575,1
11.80066,4.37563,4.20142,-4.15297,2.40088,-1.18103,1
6.60217,1.23912,-5.19849,-3.13651,-9.3999,1.01646,1
12.40088,-0.23233,5.79871,-1.47145,10.99719,1.66506,1
12.19751,-2.10069,-0.20337,-1.86835,-6.00208,-0.3969,1
7.29919,-4.53052,-4.89832,-2.42983,-4.69495,-0.56147,1
2.60413,-5.60506,-4.69507,-1.07454,0.20325,1.35529,1
-1.10364,-2.77833,-3.70776,2.82673,0.9873,3.90128,1
-6.90222,2.3427,-5.79858,5.12103,-2.09082,2.2943,1
-5.79871,3.03003,1.10352,0.68732,6.9021,-4.43371,1
-15.2373,5.50826,-9.4386,2.47823,-10.54211,1.79091,1
-40.09705,19.99042,-24.85974,14.48217,-15.42114,12.00394,1
-27.50256,10.63897,12.59448,-9.35145,37.45422,-23.83362,1
-11.40369,-0.27106,16.09888,-10.91003,3.50439,-1.55857,1
-5.40173,-1.36496,6.00195,-1.0939,-10.09692,9.81612,1
-9.79675,-2.2459,-4.39502,-0.88094,-10.39697,0.21297,1
-8.89648,-5.64378,0.90027,-3.39789,5.29529,-2.51695,1
-6.90222,-4.6854,1.99426,0.95838,1.09399,4.35627,1
-3.30103,-4.53052,3.6012,0.15488,1.60693,-0.8035,1
0.0,-3.34948,3.30103,1.18103,-0.30017,1.02615,1
-0.90027,-1.52953,-0.90027,1.81995,-4.20129,0.63892,1
-5.49854,-1.15199,-4.59827,0.37754,-3.698,-1.44241,1
-7.50244,-2.86546,-2.00391,-1.71347,2.59436,-2.09101,1
-15.89551,3.94968,-8.39307,6.81514,-6.38916,8.5286,1
-15.19849,2.85577,0.69702,-1.09391,9.09009,-7.90904,1
-15.40186,-0.06776,-0.20337,-2.92354,-0.90039,-1.82963,1
-9.60315,-2.55568,5.79871,-2.48791,6.00208,0.43563,1
-7.69604,-4.11425,1.9071,-1.55857,-3.8916,0.92934,1
-6.49573,-5.6341,1.20032,-1.51985,-0.70679,0.03872,1
-4.11426,-4.09489,2.38147,1.53921,1.18115,3.05906,1
-6.82483,-4.60796,-2.71057,-0.51307,-5.09204,-2.05228,1
-8.16077,-1.8974,-1.33594,2.71056,1.37463,3.22363,1
-11.39404,0.02904,-3.23328,1.92644,-1.89734,-0.78413,1
-20.91003,2.07165,-9.51599,2.04261,-6.28271,0.11617,1
-18.29626,5.96325,2.61377,3.8916,12.12976,1.84899,1
-9.09973,3.53342,9.19653,-2.42983,6.58276,-6.32143,1
-7.89941,-0.13553,1.20032,-3.66895,-7.99622,-1.23912,1
-5.59534,-3.07843,2.30408,-2.9429,1.10376,0.72605,1
-3.99805,-4.76285,1.59729,-1.68443,-0.70679,1.25847,1
-6.49573,-5.68251,-2.49768,-0.91965,-4.09497,0.76477,1
-10.90039,-5.08231,-4.40466,0.6002,-1.90698,1.51985,1
-8.89648,-3.80447,2.00391,1.27784,6.40857,0.67764,1
-7.20239,-1.43273,1.69409,2.37174,-0.30981,1.09391,1
-3.99805,0.72604,3.20435,2.15877,1.51025,-0.21297,1
-1.70374,1.60698,2.29431,0.88093,-0.91003,-1.27784,1
-2.60413,2.57504,-0.90039,0.96806,-3.1947,0.08713,1
-6.60217,5.37273,-3.99805,2.79769,-3.09766,1.82963,1
-6.69897,3.94968,-0.0968,-1.42305,3.90125,-4.22074,1
-9.9032,1.9942,-3.20422,-1.95548,-3.10742,-0.53243,1
-13.30115,0.82285,-3.39795,-1.17135,-0.19373,0.78413,1
-10.39697,-1.14231,2.90417,-1.96516,6.30212,-0.79381,1
-8.19946,-1.78123,2.19751,-0.63892,-0.70667,1.32624,1
-6.99902,-4.1917,1.20044,-2.41047,-0.99707,-1.77155,1
-6.19556,-1.01646,0.80347,3.17524,-0.39697,5.5857,1
-3.90125,1.08422,2.29431,2.10069,1.49084,-1.07455,1
-5.35339,1.44241,-1.45215,0.35818,-3.74646,-1.7425,1
-8.49951,1.30688,-3.14612,-0.13553,-1.69397,-0.49371,1
-35.10181,0.27106,-26.60229,-1.03582,-23.45618,-0.9003,1
-15.40186,3.28172,19.69995,3.01066,46.30225,4.04649,1
-11.50049,1.56826,3.90137,-1.71346,-15.79858,-4.72412,1
-5.10168,-1.02614,6.3988,-2.5944,2.49744,-0.88094,1
-4.70471,-1.66506,0.39697,-0.63892,-6.00183,1.95548,1
-2.19751,-2.2943,2.5072,-0.62924,2.11023,0.00968,1
-4.73376,-3.8916,-2.53625,-1.5973,-5.04346,-0.96806,1
-7.65735,-2.16845,-2.92358,1.72314,-0.38733,3.32044,1
-10.90039,0.66796,-3.24304,2.83641,-0.31946,1.11327,1
-8.89648,1.41336,2.00391,0.7454,5.24695,-2.09101,1
-6.09875,0.67764,2.79773,-0.73572,0.79382,-1.48112,1
-4.99524,-0.96806,1.10352,-1.6457,-1.69421,-0.90998,1
-1.70374,-2.13941,3.2915,-1.17135,2.18799,0.47435,1
-3.698,-1.40369,-1.99426,0.73572,-5.28577,1.90707,1
-2.40076,1.03582,1.29724,2.43951,3.2915,1.70379,1
-9.69995,2.38143,-7.29919,1.3456,-8.59644,-1.09391,1
-12.00391,2.83641,-2.30396,0.45499,4.99524,-0.89061,1
-10.0,1.52953,2.00391,-1.30688,4.30786,-1.76187,1
-10.39697,0.02904,-0.39697,-1.50049,-2.40088,-0.19361,1
-4.99524,-0.49371,5.40173,-0.52275,5.79871,0.97774,1
-6.30212,1.31656,-1.30688,1.81027,-6.70862,2.33302,1
-3.30103,0.25169,3.0011,-1.06487,4.30798,-2.87513,1
-3.35913,-0.62924,-0.05811,-0.88093,-3.0592,0.18393,1
-6.52466,-1.83931,-3.16553,-1.21008,-3.10742,-0.32914,1
-10.58093,-3.40757,-4.05627,-1.56826,-0.89075,-0.35818,1
-34.10474,2.48791,-23.5238,5.89548,-19.46753,7.46374,1
-12.30408,2.18781,21.80066,-0.3001,45.32446,-6.19558,1
-10.39697,1.01646,1.9071,-1.17135,-19.89355,-0.87125,1
-4.10461,0.9487,6.29236,-0.06776,4.38525,1.10359,1
-2.00391,-0.62924,2.10071,-1.57793,-4.19165,-1.51017,1
-0.39685,0.35818,1.60706,0.98742,-0.49365,2.56535,1
-4.29822,1.33592,-3.90137,0.97774,-5.50842,-0.00968,1
-8.29626,0.0484,-3.99805,-1.28752,-0.09668,-2.26526,1
-8.79968,-0.86157,-0.50342,-0.90998,3.49463,0.37754,1
-8.59631,-2.32334,0.20337,-1.46177,0.70679,-0.55179,1
-7.59924,-4.80157,0.99707,-2.47823,0.7937,-1.01646,1
-1.50049,-5.2372,6.09875,-0.43563,5.10168,2.04261,1
1.10364,-6.54408,2.60413,-1.30688,-3.49463,-0.87125,1
1.50049,0.06776,0.39685,6.61184,-2.20728,7.91872,1
-3.6012,1.50049,-5.10168,1.43273,-5.49854,-5.17912,1
-4.80151,2.10069,-1.20032,0.6002,3.90137,-0.83253,1
-4.99524,1.52953,-0.19373,-0.57116,1.00659,-1.17135,1
-6.49573,-0.02904,-1.50049,-1.55857,-1.30676,-0.98742,1
-3.30103,0.92934,3.1947,0.95838,4.69519,2.51695,1
-2.60413,-0.82285,0.6969,-1.75219,-2.4978,-2.71057,1
1.80054,-2.36206,4.40466,-1.53921,3.70776,0.21297,1
2.60413,-4.17233,0.80359,-1.81027,-3.60107,-0.27106,1
2.00391,-4.01744,-0.60022,0.15489,-1.40381,1.96516,1
-1.89734,-0.48403,-3.90125,3.53341,-3.30103,3.37852,1
-6.90222,0.31946,-5.00488,0.80349,-1.10364,-2.72993,1
-5.19849,11.96521,1.70374,11.64575,6.70862,10.84226,1
-2.30396,9.66123,2.89453,-2.30398,1.1908,-13.94973,1
-1.40369,6.90226,0.90027,-2.75897,-1.99426,-0.45499,1
3.50439,5.5857,4.90808,-1.31656,4.00781,1.44241,1
4.70471,2.54599,1.20032,-3.03971,-3.70776,-1.72315,1
4.40466,-1.97484,-0.30005,-4.52084,-1.50037,-1.48113,1
2.30396,-0.58084,-2.10071,1.394,-1.80066,5.91484,1
0.80347,1.97484,-1.50049,2.55568,0.60022,1.16167,1
0.30005,-0.57116,-0.50342,-2.546,0.99707,-5.10168,1
5.92456,1.02614,5.62451,1.5973,6.12793,4.1433,1
7.36694,1.47145,1.44238,0.44531,-4.18213,-1.15199,1
15.8374,3.61086,8.47046,2.13941,7.02808,1.6941,1
43.44653,5.52762,27.60913,1.91676,19.13867,-0.22265,1
45.24707,-2.74929,1.80054,-8.27691,-25.80859,-10.19366,1
31.40381,-5.46954,-13.84326,-2.72025,-15.6438,5.55666,1
2.60413,0.01936,-28.79968,5.4889,-14.95642,8.20914,1
-1.80054,-0.89061,-4.40466,-0.90997,24.39502,-6.39887,1
-3.00098,-2.12005,-1.20044,-1.22943,3.20422,-0.31946,1
0.0968,-5.00486,3.09778,-2.88482,4.29822,-1.65538,1
4.80151,-4.69509,4.70471,0.30978,1.60693,3.19459,1
6.00195,-5.32433,1.20044,-0.62924,-3.50427,-0.93901,1
8.59631,-4.83061,2.59436,0.49371,1.39392,1.12295,1
6.49573,-3.13651,-2.10059,1.6941,-4.69495,1.20039,1
3.39783,2.14909,-3.0979,5.2856,-0.99731,3.5915,1
1.10364,6.04069,-2.29419,3.8916,0.80371,-1.394,1
0.80347,4.42403,-0.30017,-1.61666,1.99402,-5.50826,1
4.59827,1.75219,3.7948,-2.67184,4.09497,-1.05519,1
3.30103,-0.36786,-1.29724,-2.12005,-5.09204,0.5518,1
10.50342,-3.06875,7.20239,-2.70089,8.49963,-0.58084,1
10.99719,-4.46275,0.49377,-1.394,-6.70862,1.30688,1
10.39697,-4.30786,-0.60022,0.15489,-1.09399,1.54889,1
8.29626,-0.66796,-2.10071,3.6399,-1.50049,3.48501,1
6.39893,0.82285,-1.89734,1.49081,0.20337,-2.14909,1
9.25464,2.93322,2.85571,2.11037,4.75305,0.61956,1
6.28271,5.12103,-2.97192,2.18781,-5.82764,0.07744,1
8.57703,5.97292,2.29431,0.85189,5.26624,-1.33592,1
38.29639,12.69125,29.71936,6.71833,27.42505,5.86644,1
22.19763,2.32334,-16.09875,-10.36791,-45.81812,-17.08624,1
12.40088,-3.21395,-9.79675,-5.5373,6.302,4.83062,1
6.49573,-2.6912,-5.90515,0.52275,3.8916,6.06005,1
5.40173,-3.94968,-1.09399,-1.25848,4.81116,-1.78123,1
0.99707,-5.72123,-4.40466,-1.77155,-3.31067,-0.51307,1
0.50342,-4.80157,-0.49365,0.91966,3.91101,2.69121,1
3.30103,-5.19848,2.79761,-0.39691,3.29126,-1.31657,1
6.19556,-3.52374,2.89453,1.67474,0.09692,2.07165,1
10.20337,-1.67474,4.00781,1.84899,1.11328,0.17425,1
10.30017,0.81317,0.0968,2.48791,-3.91101,0.63892,1
